Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Equipamento,Unnamed: 9,Unnamed: 10,Fonte_Dados
2025-02-21,2717105,IJ-124,SA05590,544.0,0.0,0,1.0,PC,MASSA F420/191,2.506,IJ-124,,,
2025-02-20,2717105,IJ-124,SA05590,356.0,0.0,0,1.0,PC,MASSA F420/191,2.506,IJ-124,,,
2025-02-20,2717105,IJ-124,SA05590,444.0,0.0,0,1.0,PC,MASSA F420/191,2.506,IJ-124,,,
2025-02-20,2717105,IJ-124,SA05590,495.0,0.0,0,1.0,PC,MASSA F420/191,2.506,IJ-124,,,
2025-02-19,2717105,IJ-124,SA05590,275.0,3.0,0,1.0,PC,MASSA F420/191,2.506,IJ-124,,,
2025-02-19,2717105,IJ-124,SA05590,38.0,0.0,0,1.0,PC,MASSA F420/191,2.506,IJ-124,,,
2025-02-17,2717150,IJ-124,SA07007,480.0,0.0,0,1.0,PC,N148/18,2.19,IJ-124,,,
2025-02-17,2717150,IJ-124,SA07007,646.0,0.0,0,1.0,PC,N148/18,2.19,IJ-124,,,
2025-02-16,2717150,IJ-124,SA07007,206.0,5.0,0,1.0,PC,N148/18,2.19,IJ-124,,,
2025-02-16,2717150,IJ-124,SA07007,2.0,0.0,0,1.0,PC,N148/18,2.19,IJ-124,,,
2025-02-16,2717150,IJ-124,SA07007,34.0,0.0,0,1.0,PC,N148/18,2.19,IJ-124,,,
2025-02-14,2717150,IJ-124,SA07007,299.0,0.0,0,1.0,PC,N148/18,2.19,IJ-124,,,
2025-03-05,2718308,IJ-124,SA02142,752.0,0.0,0,2.0,PC,MASSA F403/32,0.855,IJ-124,,,
2025-03-04,2718308,IJ-124,SA02142,544.0,0.0,0,2.0,PC,MASSA F403/32,0.855,IJ-124,,,
2025-03-04,2718308,IJ-124,SA02142,864.0,17.0,0,1.0,PC,MASSA F403/32,0.855,IJ-124,,,
2025-03-04,2718308,IJ-124,SA02142,2.0,0.0,0,2.0,PC,MASSA F403/32,0.855,IJ-124,,,
2025-03-04,2718308,IJ-124,SA02142,74.0,0.0,0,2.0,PC,MASSA F403/32,0.855,IJ-124,,,
2025-03-05,2718308,IJ-124,SA02142,802.0,0.0,0,2.0,PC,MASSA F403/32,0.855,IJ-124,,,
2025-03-11,2718668,IJ-124,SA05883,1022.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-11,2718668,IJ-124,SA05883,942.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-10,2718668,IJ-124,SA05883,455.0,11.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-10,2718668,IJ-124,SA05883,1038.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-10,2718668,IJ-124,SA05883,748.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-09,2718668,IJ-124,SA05883,24.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-09,2718668,IJ-124,SA05883,192.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-09,2718668,IJ-124,SA05883,30.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-07,2718668,IJ-124,SA05883,648.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-07,2718668,IJ-124,SA05883,884.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-07,2718668,IJ-124,SA05883,632.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-06,2718668,IJ-124,SA05883,146.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-06,2718668,IJ-124,SA05883,492.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-06,2718668,IJ-124,SA05883,482.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-05,2718668,IJ-124,SA05883,442.0,0.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-05,2718668,IJ-124,SA05883,118.0,6.0,0,2.0,PC,F424/40 MARROM,0.84,IJ-124,,,
2025-03-11,2719013,IJ-124,29634,2.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-26,2719013,IJ-124,29634,168.0,78.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-26,2719013,IJ-124,29634,535.0,135.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-25,2719013,IJ-124,29634,408.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-25,2719013,IJ-124,29634,476.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-25,2719013,IJ-124,29634,151.0,5.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-25,2719013,IJ-124,29634,7821.0,83.0,0,32.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-24,2719013,IJ-124,29634,672.0,0.0,0,32.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-24,2719013,IJ-124,29634,352.0,0.0,0,1.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-24,2719013,IJ-124,29634,9542.0,186.0,0,32.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-24,2719013,IJ-124,29634,373.0,47.0,0,1.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-23,2719013,IJ-124,29634,86.0,0.0,0,1.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-12,2719013,IJ-124,29634,42.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-03-12,2719092,IJ-124,SA01764,34.0,0.0,0,2.0,PC,N148/18,0.53,IJ-124,,,
2025-03-12,2719092,IJ-124,SA01764,154.0,0.0,0,2.0,PC,N148/18,0.53,IJ-124,,,
2025-03-17,2719153,IJ-124,SA02009,392.0,0.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-16,2719153,IJ-124,SA02009,223.0,5.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-16,2719153,IJ-124,SA02009,18.0,0.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-14,2719153,IJ-124,SA02009,338.0,0.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-14,2719153,IJ-124,SA02009,1038.0,0.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-14,2719153,IJ-124,SA02009,878.0,0.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-13,2719153,IJ-124,SA02009,649.0,7.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-13,2719153,IJ-124,SA02009,789.0,23.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-13,2719153,IJ-124,SA02009,864.0,0.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-12,2719153,IJ-124,SA02009,555.0,5.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-12,2719153,IJ-124,SA02009,633.0,21.0,0,2.0,PC,P250/14,0.265,IJ-124,,,
2025-03-17,2719302,IJ-124,SA07373,4.0,0.0,0,2.0,PC,F424/40 MARROM,2.33,IJ-124,,,
2025-03-20,2719367,IJ-124,SA02005,80.0,0.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-20,2719367,IJ-124,SA02005,884.0,2.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-20,2719367,IJ-124,SA02005,788.0,8.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-19,2719367,IJ-124,SA02005,34.0,0.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-19,2719367,IJ-124,SA02005,534.0,0.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-19,2719367,IJ-124,SA02005,4.0,0.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-18,2719367,IJ-124,SA02005,630.0,8.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-18,2719367,IJ-124,SA02005,928.0,8.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-18,2719367,IJ-124,SA02005,1008.0,0.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-17,2719367,IJ-124,SA02005,587.0,5.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-03-17,2719367,IJ-124,SA02005,534.0,0.0,0,2.0,PC,P250/14,0.275,IJ-124,,,
2025-04-01,2719438,IJ-124,SA05439,391.0,3.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-04-01,2719438,IJ-124,SA05439,826.0,0.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-04-01,2719438,IJ-124,SA05439,639.0,37.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-31,2719438,IJ-124,SA05439,254.0,0.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-31,2719438,IJ-124,SA05439,474.0,0.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-31,2719438,IJ-124,SA05439,74.0,0.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-23,2719438,IJ-124,SA05439,38.0,0.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-21,2719438,IJ-124,SA05439,511.0,3.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-21,2719438,IJ-124,SA05439,992.0,6.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-21,2719438,IJ-124,SA05439,784.0,0.0,0,2.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-20,2719438,IJ-124,SA05439,83.0,0.0,0,1.0,PC,MASSA F403/32,0.308,IJ-124,,,
2025-03-31,2719672,IJ-124,SA07262,655.0,9.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-30,2719672,IJ-124,SA07262,20.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-30,2719672,IJ-124,SA07262,16.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-29,2719672,IJ-124,SA07262,42.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-28,2719672,IJ-124,SA07262,8.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-28,2719672,IJ-124,SA07262,385.0,37.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-28,2719672,IJ-124,SA07262,876.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-28,2719672,IJ-124,SA07262,798.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-27,2719672,IJ-124,SA07262,423.0,15.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-27,2719672,IJ-124,SA07262,730.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-27,2719672,IJ-124,SA07262,762.0,0.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-26,2719672,IJ-124,SA07262,224.0,22.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-03-26,2719672,IJ-124,SA07262,260.0,30.0,0,2.0,PC,P250/14,0.93,IJ-124,,,
2025-04-11,2720164,IJ-124,SA02844,900.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-10,2720164,IJ-124,SA02844,62.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-10,2720164,IJ-124,SA02844,299.0,19.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-04,2720164,IJ-124,SA02844,528.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-02,2720164,IJ-124,SA02844,-15.0,15.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-02,2720164,IJ-124,SA02844,206.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-04,2720164,IJ-124,SA02844,940.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-03,2720164,IJ-124,SA02844,622.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-03,2720164,IJ-124,SA02844,953.0,3.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-03,2720164,IJ-124,SA02844,579.0,39.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-02,2720164,IJ-124,SA02844,342.0,14.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-02,2720164,IJ-124,SA02844,694.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-02,2720164,IJ-124,SA02844,172.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-04-24,2720355,IJ-124,29634,495.0,15.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-24,2720355,IJ-124,29634,692.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-23,2720355,IJ-124,29634,349.0,53.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-23,2720355,IJ-124,29634,617.0,39.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-23,2720355,IJ-124,29634,380.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-22,2720355,IJ-124,29634,324.0,38.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-22,2720355,IJ-124,29634,170.0,0.0,0,2.0,PC,N-184/2,0.826,IJ-124,,,
2025-04-10,2720546,IJ-124,SA02845,14.0,0.0,0,2.0,PC,MASSA F420/95,1.54,IJ-124,,,
2025-05-03,2720585,IJ-124,SA02794,524.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-03,2720585,IJ-124,SA02794,711.0,25.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-02,2720585,IJ-124,SA02794,4.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-02,2720585,IJ-124,SA02794,328.0,10.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-02,2720585,IJ-124,SA02794,761.0,7.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-02,2720585,IJ-124,SA02794,816.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-01,2720585,IJ-124,SA02794,74.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-01,2720585,IJ-124,SA02794,536.0,18.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-01,2720585,IJ-124,SA02794,998.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-30,2720585,IJ-124,SA02794,418.0,14.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-30,2720585,IJ-124,SA02794,987.0,13.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-30,2720585,IJ-124,SA02794,1030.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-29,2720585,IJ-124,SA02794,431.0,17.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-29,2720585,IJ-124,SA02794,959.0,5.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-29,2720585,IJ-124,SA02794,672.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-28,2720585,IJ-124,SA02794,641.0,3.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-28,2720585,IJ-124,SA02794,804.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-27,2720585,IJ-124,SA02794,52.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-27,2720585,IJ-124,SA02794,22.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-27,2720585,IJ-124,SA02794,42.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-26,2720585,IJ-124,SA02794,232.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-25,2720585,IJ-124,SA02794,8.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-25,2720585,IJ-124,SA02794,414.0,2.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-25,2720585,IJ-124,SA02794,725.0,1.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-25,2720585,IJ-124,SA02794,730.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-24,2720585,IJ-124,SA02794,352.0,22.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-24,2720585,IJ-124,SA02794,22.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-22,2720585,IJ-124,SA02794,186.0,38.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-21,2720585,IJ-124,SA02794,2.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-19,2720585,IJ-124,SA02794,114.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-19,2720585,IJ-124,SA02794,26.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-17,2720585,IJ-124,SA02794,26.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-17,2720585,IJ-124,SA02794,126.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-17,2720585,IJ-124,SA02794,488.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-17,2720585,IJ-124,SA02794,210.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-16,2720585,IJ-124,SA02794,233.0,23.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-16,2720585,IJ-124,SA02794,574.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-16,2720585,IJ-124,SA02794,450.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-15,2720585,IJ-124,SA02794,7.0,31.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-04-10,2720866,IJ-124,SA02374,826.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-09,2720866,IJ-124,SA02374,554.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-09,2720866,IJ-124,SA02374,152.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-09,2720866,IJ-124,SA02374,884.0,2.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-08,2720866,IJ-124,SA02374,614.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-08,2720866,IJ-124,SA02374,1080.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-08,2720866,IJ-124,SA02374,1094.0,8.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-07,2720866,IJ-124,SA02374,660.0,8.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-07,2720866,IJ-124,SA02374,1028.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-07,2720866,IJ-124,SA02374,478.0,0.0,0,2.0,PC,N148/18,0.298,IJ-124,,,
2025-04-04,2720866,IJ-124,SA02374,206.0,2.0,0,1.0,PC,N148/18,0.298,IJ-124,,,
2025-04-04,2720866,IJ-124,SA02374,183.0,0.0,0,1.0,PC,N148/18,0.298,IJ-124,,,
2025-04-15,2721139,IJ-124,SA05943,474.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-15,2721139,IJ-124,SA05943,924.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-14,2721139,IJ-124,SA05943,558.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-14,2721139,IJ-124,SA05943,996.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-14,2721139,IJ-124,SA05943,832.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-13,2721139,IJ-124,SA05943,450.0,10.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-13,2721139,IJ-124,SA05943,34.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-11,2721139,IJ-124,SA05943,530.0,2.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-11,2721139,IJ-124,SA05943,455.0,0.0,0,2.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-04-11,2721139,IJ-124,SA05943,387.0,0.0,0,1.0,PC,MASSA F420/95,0.477,IJ-124,,,
2025-06-09,2722142,IJ-124,SA02794,640.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-09,2722142,IJ-124,SA02794,504.0,42.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-08,2722142,IJ-124,SA02794,250.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-08,2722142,IJ-124,SA02794,4.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-06,2722142,IJ-124,SA02794,416.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-06,2722142,IJ-124,SA02794,740.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-06,2722142,IJ-124,SA02794,665.0,5.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-05,2722142,IJ-124,SA02794,394.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-05,2722142,IJ-124,SA02794,718.0,20.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-05,2722142,IJ-124,SA02794,735.0,5.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-04,2722142,IJ-124,SA02794,266.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-04,2722142,IJ-124,SA02794,498.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-04,2722142,IJ-124,SA02794,705.0,15.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-03,2722142,IJ-124,SA02794,400.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-03,2722142,IJ-124,SA02794,544.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-03,2722142,IJ-124,SA02794,634.0,8.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-02,2722142,IJ-124,SA02794,350.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-02,2722142,IJ-124,SA02794,28.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-02,2722142,IJ-124,SA02794,46.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-01,2722142,IJ-124,SA02794,70.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-01,2722142,IJ-124,SA02794,20.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-01,2722142,IJ-124,SA02794,22.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-06-01,2722142,IJ-124,SA02794,26.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-30,2722142,IJ-124,SA02794,452.0,14.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-30,2722142,IJ-124,SA02794,260.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-30,2722142,IJ-124,SA02794,491.0,5.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-29,2722142,IJ-124,SA02794,385.0,17.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-29,2722142,IJ-124,SA02794,716.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-29,2722142,IJ-124,SA02794,780.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-28,2722142,IJ-124,SA02794,292.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-28,2722142,IJ-124,SA02794,312.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-27,2722142,IJ-124,SA02794,400.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-26,2722142,IJ-124,SA02794,484.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-26,2722142,IJ-124,SA02794,232.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-26,2722142,IJ-124,SA02794,714.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-25,2722142,IJ-124,SA02794,356.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-25,2722142,IJ-124,SA02794,22.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-23,2722142,IJ-124,SA02794,420.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-23,2722142,IJ-124,SA02794,828.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-23,2722142,IJ-124,SA02794,240.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-22,2722142,IJ-124,SA02794,104.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-23,2722142,IJ-124,SA02794,456.0,0.0,0,2.0,PC,MASSA F403/32,0.51,IJ-124,,,
2025-05-20,2722391,IJ-124,SA02844,72.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-20,2722391,IJ-124,SA02844,552.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-19,2722391,IJ-124,SA02844,418.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-19,2722391,IJ-124,SA02844,596.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-19,2722391,IJ-124,SA02844,294.0,26.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-18,2722391,IJ-124,SA02844,366.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-17,2722391,IJ-124,SA02844,470.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-17,2722391,IJ-124,SA02844,558.0,14.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-16,2722391,IJ-124,SA02844,8.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-16,2722391,IJ-124,SA02844,194.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
2025-05-16,2722391,IJ-124,SA02844,452.0,0.0,0,2.0,PC,MASSA F420/95,0.828,IJ-124,,,
