Data de Produção,Cód. Recurso,Nome. Recurso,Classificação do Recurso,Turno,Cód. Usu. de Ini. de Trab.,Cód. Ordem,Qtd. Planejada da Ordem,Qtd. Produzida Op.,Cód. Operação,Nome Operação,Seq. Operação,Cód. Produto,Nome. Produto,Cód. Tipo Produto,Nome Tipo Produto,Cód. Família Produto,Nome Família Produto,Descrição,Cód. Un.,Fator Un.,Qtd. Produzida,Qtd. Retrabalhada,Qtd. Refugada,Velocidade Padrão,Velocidade Real,Tempo de Ciclo Padrão,Tempo de Retrabalho,Tempo de Refugo,Tempo Decorrido [hrs],OEE,OE,Performance,Qualidade,Disponibilidade,Utilização,TEEP
2023-05-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,345,0,6,72.0,79.4927536231884,0:00:00,0:00:00,0:07:12,7:37:05,90.57429352780309,90.57429352780309,92.14949863263445,98.29059829059828,100.0,100.0,86.25
2023-05-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,369,0,11,72.0,78.0487804878049,0:00:00,0:00:00,0:13:12,8:00:00,92.25,92.25,95.0,97.10526315789474,100.0,100.0,92.25
2023-05-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T3/T4,DCMUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,3,0,0,72.0,21.6666666666667,0:00:00,0:00:00,0:00:00,0:01:05,24.0,24.0,332.3076923076923,100.0,7.222222222222221,7.222222222222221,24.0
2023-05-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,DCMUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,227,0,3,72.0,68.6651982378855,0:00:00,0:00:00,0:03:36,4:19:47,99.95718916274234,99.95718916274234,106.24238147173928,98.69565217391305,95.3275029050211,95.3275029050211,78.95652173913044
2023-05-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,353,0,17,72.0,75.9065155807365,0:00:00,0:00:00,0:20:24,7:26:35,90.75846307670334,90.75846307670334,99.421533868259,95.4054054054054,95.68275960577061,95.68275960577061,78.44444444444446
2023-05-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,457,0,14,72.0,72.8665207877462,0:00:00,0:00:00,0:16:48,9:15:00,98.8108108108108,98.8108108108108,101.83783783783784,97.0276008492569,100.0,100.0,98.8108108108108
2023-05-18,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,282,0,0,72.0,73.4042553191489,0:00:00,0:00:00,0:00:00,5:45:00,98.08695652173913,98.08695652173913,98.08695652173913,100.0,100.0,100.0,98.08695652173913
2023-05-18,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,480,0,1,72.0,66.63125,0:00:00,0:00:00,0:01:12,8:53:03,106.66666666666667,106.66666666666667,108.28252509145484,99.7920997920998,98.71296296296296,98.71296296296296,106.66666666666667
2023-05-18,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,469,0,2,72.0,70.7164179104478,0:00:00,0:00:00,0:02:24,9:12:46,101.40540540540542,101.40540540540542,102.24929144304409,99.57537154989384,99.5975975975976,99.5975975975976,101.40540540540542
2023-05-17,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,209,0,0,72.0,77.1818181818182,0:00:00,0:00:00,0:00:00,4:28:51,93.28621908127208,93.28621908127208,93.28621908127208,100.0,100.0,100.0,72.69565217391303
2023-05-17,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2675825,8500,8600,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,441,0,10,72.0,71.8866213151927,0:00:00,0:00:00,0:12:00,8:48:22,100.15771875591446,100.15771875591446,102.42886884108258,97.78270509977827,100.0,100.0,100.15771875591446
2023-06-16,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676841,3500,2474,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25368,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,4,0,0,97.29718159,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,1.8792270531400965
2023-06-16,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2676841,3500,2474,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25368,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,193,0,34,97.29718159,160.098445595855,0:00:00,0:00:00,0:55:08,8:34:59,57.95679012345679,57.95679012345679,71.47804136056183,85.02218600018111,95.36728395061729,95.36728395061729,57.95679012345679
2023-06-16,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2676841,3500,2474,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25368,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,187,0,24,97.29718159,164.657754010695,0:00:00,0:00:00,0:38:55,8:33:11,54.63963963963964,54.63963963963964,66.67532720600175,88.62640038967365,92.46546546546547,92.46546546546547,54.63963963963964
2023-06-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,mariaissilva,2676841,3500,2474,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25368,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,139,0,11,97.29718159,141.755395683453,0:00:00,0:00:00,0:17:50,5:28:24,68.63580998781973,68.63580998781973,74.06617945594803,92.66821981636288,100.0,100.0,68.63580998781973
2023-06-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676841,3500,2474,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25368,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,2,0,0,105.882,126.0,0:00:00,0:00:00,0:00:00,0:04:12,84.12698412698413,84.12698412698413,84.12698412698413,100.0,100.0,100.0,84.12698412698413
2023-06-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2676841,3500,2474,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25368,RET 05368 GRAGH KG ACM / PTFE,IT,Integrado,,,,PC,1,146,0,24,105.882,160.390410958904,0:00:00,0:00:00,0:42:21,6:30:17,53.487647913639194,53.487647913639194,76.86723320664474,85.88333333333334,81.02207459691371,81.02207459691371,53.487647913639194
2023-06-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,170,0,0,72.0,69.3705882352941,0:00:00,0:00:00,0:00:00,3:16:33,78.94736842105263,78.94736842105263,103.79038412617653,100.0,76.06424148606811,76.06424148606811,78.94736842105263
2023-06-05,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,287,0,0,72.0,72.1254355400697,0:00:00,0:00:00,0:00:00,5:45:00,99.82608695652175,99.82608695652175,99.82608695652175,100.0,100.0,100.0,99.82608695652175
2023-06-05,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,416,0,1,72.0,69.2139423076923,0:00:00,0:00:00,0:01:12,7:59:53,104.02528392317578,104.02528392317578,104.27534470183726,99.76019184652279,100.0,100.0,92.44444444444444
2023-06-05,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,484,0,0,72.0,68.801652892562,0:00:00,0:00:00,0:00:00,9:15:00,104.64864864864865,104.64864864864865,104.64864864864865,100.0,100.0,100.0,104.64864864864865
2023-06-04,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,230,0,8,72.0,90.2608695652174,0:00:00,0:00:00,0:09:36,5:46:00,79.76878612716763,79.76878612716763,82.54335260115607,96.63865546218487,100.0,100.0,79.76878612716763
2023-06-04,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T2/T3,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,11,0,0,72.0,114.0,0:00:00,0:00:00,0:00:00,0:20:54,11.092436974789916,11.092436974789916,63.1578947368421,100.0,17.56302521008403,17.56302521008403,11.092436974789916
2023-06-04,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,15,0,0,72.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,3.75
2023-06-03,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,1,0,0,72.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,0.25
2023-06-03,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,85,0,0,72.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,100.0,0.0,0.0,21.25
2023-06-03,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,324,0,0,72.0,79.9228395061728,0:00:00,0:00:00,0:00:00,7:11:35,90.08688936088049,90.08688936088049,90.08688936088049,100.0,100.0,100.0,81.0
2023-06-02,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Inter. T3/T4,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,4,0,0,72.0,198.25,0:00:00,0:00:00,0:00:00,0:13:13,32.0,32.0,36.31778058007566,100.0,88.1111111111111,88.1111111111111,32.0
2023-06-02,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,282,0,2,72.0,73.4042553191489,0:00:00,0:00:00,0:02:24,5:45:00,98.08695652173913,98.08695652173913,98.78260869565217,99.29577464788733,100.0,100.0,98.08695652173913
2023-06-02,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,467,0,2,72.0,69.3790149892934,0:00:00,0:00:00,0:02:24,9:00:00,103.77777777777777,103.77777777777777,104.22222222222221,99.57356076759062,100.0,100.0,103.77777777777777
2023-06-02,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,fernandoharaujo,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,472,0,0,72.0,70.5508474576271,0:00:00,0:00:00,0:00:00,9:15:00,102.05405405405405,102.05405405405405,102.05405405405405,100.0,100.0,100.0,102.05405405405405
2023-06-01,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,269,0,2,71.99999424,76.9516728624535,0:00:00,0:00:00,0:02:24,5:45:00,93.56521739130434,93.56521739130434,94.26086956521739,99.2619926199262,100.0,100.0,93.56521739130434
2023-06-01,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2676921,8000,3892,50,VULC REP V17 (LINHA PESADOS PTFE),1,SA07050,RET 01095BRG C NBR,IT,Integrado,,,,PC,1,375,0,11,71.99999424,73.1706666666666,0:00:00,0:00:00,0:13:12,7:37:19,95.83643914386114,95.83643914386114,101.2864900324356,97.15025906735751,97.39466865438541,97.39466865438541,83.33333333333334
2023-09-28,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,218,0,0,72.0,103.316513761468,0:00:00,0:00:00,0:00:00,6:15:23,65.51191619015817,65.51191619015817,69.68876259823293,100.0,94.00642764723068,94.00642764723068,53.16893059178213
2023-09-27,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,151,0,16,72.0,110.46357615894,0:00:00,0:00:00,0:19:12,4:38:00,65.17985611510791,65.17985611510791,72.0863309352518,90.41916167664671,100.0,100.0,52.52173913043479
2023-09-27,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,DCMUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,244,0,49,72.0,124.676229508197,0:00:00,0:00:00,0:58:48,8:27:01,54.22222222222223,54.22222222222223,69.34683277998751,83.27645051194538,93.89197530864197,93.89197530864197,54.22222222222223
2023-09-27,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,311,0,33,72.0,107.073954983923,0:00:00,0:00:00,0:39:36,9:15:00,67.24324324324324,67.24324324324324,74.37837837837837,90.40697674418605,100.0,100.0,67.24324324324324
2023-09-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,156,0,18,72.0,105.378205128205,0:00:00,0:00:00,0:21:36,4:33:59,68.27133479212254,68.27133479212254,76.20901514690675,89.65517241379311,99.920982251398,99.920982251398,54.2608695652174
2023-09-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,345,0,10,72.0,93.9130434782609,0:00:00,0:00:00,0:12:00,9:00:00,76.66666666666667,76.66666666666667,78.88888888888889,97.1830985915493,100.0,100.0,76.66666666666667
2023-09-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,42,0,0,72.0,106.738095238095,0:00:00,0:00:00,0:00:00,1:14:43,67.45482935534241,67.45482935534241,67.45482935534241,100.0,100.0,100.0,67.45482935534241
2023-09-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,MonitorsUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,104,0,0,72.0,103.153846153846,0:00:00,0:00:00,0:00:00,2:58:48,69.79865771812081,69.79865771812081,69.79865771812081,100.0,100.0,100.0,49.5926882575005
2023-09-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,cristianomsantos,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,170,0,54,72.0,154.852941176471,0:00:00,0:00:00,1:04:48,7:18:45,45.68357406785354,45.68357406785354,61.26495726495727,75.89285714285714,98.2532751091703,98.2532751091703,37.77777777777778
2023-09-20,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,222,0,55,72.0,125.536036036036,0:00:00,0:00:00,1:06:00,7:44:29,48.0,48.0,71.56338584089849,80.14440433212997,83.6906906906907,83.6906906906907,48.0
2023-09-19,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,cristianomsantos,2676782,45000,199444,50,VULC V58+REBARBACAO+INSP+PRE FORMAR,1,SA25655,RETENTOR 05655 GRAGGH  PTFE  ACM,IT,Integrado,,,,PC,1,148,0,63,72.0,142.837837837838,0:00:00,0:00:00,1:15:36,5:52:20,42.13523131672598,42.13523131672598,71.86376537369915,70.14218009478674,83.59035191775406,83.59035191775406,42.13523131672598
2023-06-23,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2677218,4000,1764,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25367,RETENTOR 05367 GRAXE KF ACM,IT,Integrado,,,,PC,1,195,0,8,76.596,114.307692307692,0:00:00,0:00:00,0:10:13,6:11:30,45.90043023970498,45.90043023970498,69.75773889636608,96.0576242845199,68.50030731407499,68.50030731407499,45.90043023970498
2023-06-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,DCMUser,2677218,4000,1764,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25367,RETENTOR 05367 GRAXE KF ACM,IT,Integrado,,,,PC,1,146,0,0,76.596,109.465753424658,0:00:00,0:00:00,0:00:00,4:26:22,69.97246902765612,69.97246902765612,69.97246902765612,100.0,100.0,100.0,54.024154589371975
2023-06-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2677218,4000,1764,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25367,RETENTOR 05367 GRAXE KF ACM,IT,Integrado,,,,PC,1,134,0,7,76.596,107.238805970149,0:00:00,0:00:00,0:08:56,3:59:30,59.69524252646272,59.69524252646272,75.15657620041753,95.03703703703704,83.57566592997557,83.57566592997557,47.05235170074265
2023-06-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2677218,4000,1764,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25367,RETENTOR 05367 GRAXE KF ACM,IT,Integrado,,,,PC,1,118,0,5,76.59542526,89.7118644067797,0:00:00,0:00:00,0:06:23,2:56:26,85.37691290383526,85.37691290383526,88.99489892310599,95.93461415985564,100.0,100.0,85.37691290383526
2023-06-22,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,marianamoliveira,2677218,4000,1764,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25367,RETENTOR 05367 GRAXE KF ACM,IT,Integrado,,,,PC,1,222,0,28,76.59542526,123.369369369369,0:00:00,0:00:00,0:35:45,7:36:28,58.497316636851515,58.497316636851515,69.91748210895283,88.79837067209776,94.22044860327507,94.22044860327507,51.06306306306306
2023-06-15,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 3,mariaissilva,2677218,4000,1764,40,VULC. V17+REBARBACAO+INSPECAO,1,SA25367,RETENTOR 05367 GRAXE KF ACM,IT,Integrado,,,,PC,1,2,0,0,76.59542526,192.5,0:00:00,0:00:00,0:00:00,0:06:25,20.56451612903226,20.56451612903226,39.740259740259745,100.0,51.747311827956985,51.747311827956985,20.56451612903226
2023-06-08,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2677231,2000,1493,70,VULC. V17+REBARBACAO+INSP+PRE FORMAR,1,SA25236,RET 05236 GRAGGH KS PTFE  ACM,IT,Integrado,,,,PC,1,1,0,0,79.999808,6926.0,0:00:00,0:00:00,0:00:00,1:55:26,1.155067860236789,1.155067860236789,1.155067860236789,100.0,100.0,100.0,1.155067860236789
2023-06-08,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2677231,2000,1493,70,VULC. V17+REBARBACAO+INSP+PRE FORMAR,1,SA25236,RET 05236 GRAGGH KS PTFE  ACM,IT,Integrado,,,,PC,1,277,0,0,79.999808,115.671480144404,0:00:00,0:00:00,0:00:00,8:54:01,69.16138697294092,69.16138697294092,69.16138697294092,100.0,100.0,100.0,66.54654654654655
2023-06-07,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2677231,2000,1493,70,VULC. V17+REBARBACAO+INSP+PRE FORMAR,1,SA25236,RET 05236 GRAGGH KS PTFE  ACM,IT,Integrado,,,,PC,1,393,0,24,79.999808,82.442748091603,0:00:00,0:00:00,0:32:00,9:00:00,97.03703703703704,97.03703703703704,102.96296296296296,94.24460431654677,100.0,100.0,97.03703703703704
2023-06-07,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,DCMUser,2677231,2000,1493,70,VULC. V17+REBARBACAO+INSP+PRE FORMAR,1,SA25236,RET 05236 GRAGGH KS PTFE  ACM,IT,Integrado,,,,PC,1,360,0,16,79.999808,78.9083333333333,0:00:00,0:00:00,0:21:20,7:53:27,101.38346182279017,101.38346182279017,105.88939345935862,95.74468085106383,100.0,100.0,86.48648648648648
2023-06-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2677231,2000,1493,70,VULC. V17+REBARBACAO+INSP+PRE FORMAR,1,SA25236,RET 05236 GRAGGH KS PTFE  ACM,IT,Integrado,,,,PC,1,350,0,66,79.999808,92.5714285714286,0:00:00,0:00:00,1:28:00,9:00:00,86.41975308641975,86.41975308641975,102.71604938271605,84.13461538461539,100.0,100.0,86.41975308641975
2023-06-06,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2677231,2000,1493,70,VULC. V17+REBARBACAO+INSP+PRE FORMAR,1,SA25236,RET 05236 GRAGGH KS PTFE  ACM,IT,Integrado,,,,PC,1,112,0,27,79.999808,112.473214285714,0:00:00,0:00:00,0:36:00,3:29:57,50.34839289728029,50.34839289728029,88.27498610780344,80.57553956834532,70.78556979096426,70.78556979096426,50.34839289728029
2023-06-26,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2677248,3000,2548,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,324,0,1,72.0,58.4228395061728,0:00:00,0:00:00,0:01:12,5:15:29,98.9858700725591,98.9858700725591,123.61984256960218,99.6923076923077,80.31993889761107,80.31993889761107,88.48429676832043
2023-06-09,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,fernandoharaujo,2677248,3000,2548,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,15,0,3,71.99999424,103.266666666667,0:00:00,0:00:00,0:03:36,0:25:49,69.7224015493867,69.7224015493867,83.66688185926404,83.33333333333334,100.0,100.0,7.810804946843134
2023-06-13,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,mariaissilva,2677248,3000,2548,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,128,0,71,71.99999424,106.0703125,0:00:00,0:00:00,1:25:12,3:46:17,60.333878887070384,60.333878887070384,105.531413419754,64.321608040201,88.88379705400982,88.88379705400982,60.333878887070384
2023-06-13,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,wellingtongcosta,2677248,3000,2548,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,451,0,0,71.99999424,72.270509977827,0:00:00,0:00:00,0:00:00,9:03:14,97.51351351351352,97.51351351351352,99.62569798122354,100.0,97.87987987987988,97.87987987987988,97.51351351351352
2023-06-12,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 2,MonitorsUser,2677248,3000,2548,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,395,0,51,71.99999424,76.0556962025316,0:00:00,0:00:00,1:01:12,8:20:42,88.48786558805227,88.48786558805227,106.89035350509286,88.56502242152466,93.47230864965775,93.47230864965775,87.77777777777777
2023-06-12,IJ-138,IJ-138 INJETORA DE BORRACHA,Máquina,Turno 1,MonitorsUser,2677248,3000,2548,40,VULCANIZAR 17F-MD-NIT (MODULO),1,13661,RETENTOR 3661 BA K2 NBR,IT,Integrado,,,,PC,1,384,0,9,71.99999424,79.4895833333333,0:00:00,0:00:00,0:10:48,8:28:44,83.02702702702702,83.02702702702702,92.70082557987158,97.70992366412213,91.66366366366367,91.66366366366367,83.02702702702702
